STOP_WAS_INITIATED,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OTHER_PERSON_STOPPED_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_BODY_BUILD_TYPE,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_BORO_NAME,SUSPECT_ARRESTED_FLAG
3,3,1,16,10,1,2,1,1,1,2,2,,,2,1,2,3,3,1
1,1,1,3,11,1,1,1,1,1,1,2,,,1,1,3,4,3,1
3,1,1,1,15,2,1,1,1,1,1,2,2,,1,1,3,4,3,1
3,1,1,1,15,2,1,1,1,1,1,2,2,,1,3,2,4,3,1
3,,1,23,20,2,1,1,1,1,1,2,,,2,1,2,4,3,1
2,1,10,,1,1,1,2,1,1,2,,,2,2,1,1,2,1,2
1,1,1,1,10,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2
3,3,1,,3,1,2,1,1,1,1,2,,,1,1,3,2,1,1
3,1,1,,1,1,2,1,1,1,1,2,2,,2,1,2,4,1,1
3,1,1,,4,1,2,1,1,1,1,2,,,2,3,3,1,1,1
3,,2,,3,1,2,1,2,2,1,2,,,2,4,2,4,1,1
2,2,10,25,16,1,1,1,1,1,1,2,,,2,4,1,3,1,1
3,1,0,1,2,1,1,1,1,1,1,2,2,,1,1,3,3,1,1
1,2,0,13,15,1,1,1,1,2,1,2,,,2,4,3,3,1,1
3,,0,23,3,2,1,1,1,1,1,2,2,,2,4,3,3,1,1
2,,1,,2,2,2,1,1,1,1,2,,,2,1,3,3,1,1
3,1,1,23,164,1,1,1,1,1,1,2,2,,2,1,1,1,1,2
3,,4,,3,1,2,1,1,1,1,2,,,2,4,5,4,1,1
3,,1,23,10,2,2,2,1,,1,2,2,2,1,3,2,1,1,2
3,,1,23,10,2,2,2,1,1,1,2,2,2,2,3,3,1,1,2
2,,2,,10,2,2,2,1,1,1,2,,2,2,1,2,1,1,1
2,4,1,10,20,2,1,2,1,,1,2,,2,2,1,2,3,1,2
2,3,1,,5,1,2,2,1,2,2,2,,,2,1,3,3,1,2
3,1,10,23,15,1,1,2,1,1,1,2,,2,2,1,2,3,1,2
2,3,1,26,5,1,2,1,1,1,1,2,,,2,1,2,1,1,1
3,3,1,3,1,1,1,2,1,1,1,2,,,2,1,2,1,1,2
2,1,1,,2,1,2,1,1,1,1,2,,,2,4,2,3,1,1
2,,2,1,5,1,2,1,2,,1,2,,,2,4,3,3,1,1
3,1,1,,3,1,2,1,1,1,1,2,,,2,1,3,4,1,2
2,,2,,210,1,2,2,1,,1,2,,2,2,1,3,3,1,2
1,1,1,3,18,2,1,1,1,1,1,2,,,1,1,1,2,1,1
3,1,5,21,1,1,1,1,1,1,1,2,,,2,1,3,2,1,1
3,3,1,3,9,1,2,2,1,,1,2,2,2,2,4,2,1,1,2
3,1,1,1,13,1,2,2,,,2,2,2,,2,1,3,1,1,1
2,3,1,23,1,1,1,1,1,1,1,2,,,2,1,3,2,1,1
3,,0,,20,1,2,1,1,1,1,2,,,2,1,2,1,1,1
1,3,1,16,5,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2
3,,1,1,15,1,2,2,1,1,1,,,,2,3,3,3,1,1
3,1,2,1,8,1,1,2,1,1,1,2,2,2,1,3,2,3,1,2
3,3,1,,5,1,2,1,1,1,1,2,,,2,4,3,1,1,1
1,3,1,23,15,1,2,2,1,1,1,2,,2,2,1,2,1,1,1
2,1,1,,5,1,2,2,1,1,2,2,,2,2,3,2,1,1,2
3,1,1,3,5,1,1,1,1,1,1,2,2,,1,1,2,1,1,1
2,3,1,,5,1,2,2,1,1,1,2,,2,2,4,1,3,1,2
3,,30,,5,2,1,1,1,1,1,2,,,1,1,3,3,1,1
2,,5,,3,1,2,2,,,2,2,,,2,1,2,2,1,2
3,1,1,19,5,1,1,1,1,2,1,2,2,,2,1,3,5,1,1
3,1,1,,1,1,1,1,1,2,1,2,2,,2,1,3,5,1,1
1,,1,13,5,1,1,2,1,1,1,2,,2,2,1,5,4,1,1
3,1,1,,2,1,2,1,2,1,1,2,2,,2,1,2,3,1,1
3,,0,23,6,1,2,1,1,1,1,2,2,,2,1,2,4,1,1
3,,1,,1,1,2,1,1,1,1,2,2,,2,1,2,2,1,1
3,3,0,3,14,2,2,2,1,1,1,2,,,1,4,1,1,1,2
3,,1,1,10,1,2,1,2,2,1,2,,,1,4,1,1,1,2
3,1,10,1,10,1,2,1,2,2,1,2,,,2,1,4,3,1,1
3,,0,19,25,1,1,2,2,2,1,,,,1,3,3,5,1,1
3,1,1,19,8,1,2,2,1,1,1,2,,,2,1,3,4,1,1
3,,2,23,2,2,2,2,2,2,1,2,,2,2,1,2,4,1,2
2,1,1,,1,1,1,1,1,,1,2,,,2,1,2,3,1,1
2,,1,,1,1,2,1,1,2,1,2,,,2,1,3,4,1,1
1,1,1,1,10,1,2,2,1,1,1,2,,2,2,1,2,5,1,2
2,1,1,26,1,1,2,2,1,1,2,2,,2,2,1,3,4,1,2
2,,1,,1,1,2,2,1,1,2,2,,2,2,3,2,2,1,2
2,1,1,,15,1,1,1,1,1,1,2,,,2,3,2,2,1,1
1,1,0,,8,2,2,1,1,,1,2,,,2,4,1,2,1,1
1,1,3,,8,2,2,1,2,2,1,2,,,2,4,3,2,1,1
1,,1,23,5,1,1,1,1,1,1,2,2,,2,4,2,1,1,2
1,1,1,23,8,1,2,2,1,1,1,2,,2,2,4,2,2,1,2
1,1,0,1,1,1,1,1,1,1,1,2,,,1,1,3,3,1,1
2,,2,,2,1,2,1,1,1,1,2,,,1,1,3,2,1,1
2,1,1,,1,1,2,1,1,1,1,2,,,2,4,3,3,1,1
3,1,1,23,10,2,1,1,1,1,1,2,2,,2,1,2,1,1,1
3,1,1,26,10,2,1,1,1,1,1,,2,,2,1,2,3,1,1
3,1,1,,10,2,1,1,1,1,1,2,2,,2,1,3,3,1,1
3,1,1,,10,2,1,1,1,1,1,,2,,1,1,2,3,1,1
3,,1,3,10,1,1,2,1,1,1,2,2,2,2,1,3,1,1,2
3,,1,3,10,1,2,2,1,1,1,2,,,2,1,3,1,1,1
3,1,0,,7,1,1,1,1,1,1,2,2,,2,1,2,2,1,1
3,1,1,,19,1,2,2,2,2,1,2,2,,1,1,3,1,1,1
3,1,1,,30,2,2,2,1,1,1,2,2,2,2,1,3,1,1,2
3,1,1,,30,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2
3,1,1,,30,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2
3,1,1,,30,2,2,2,1,1,1,2,2,2,2,4,3,1,1,2
3,3,5,1,20,1,2,1,1,,1,,,,1,1,3,3,1,1
3,,1,,5,1,2,1,1,1,1,2,,,2,3,3,3,1,1
3,1,1,1,1,2,2,1,1,1,1,2,2,,2,4,3,3,1,1
2,,5,,5,1,2,1,1,1,1,2,,,2,4,3,2,1,1
3,1,1,1,1,2,2,1,1,1,1,2,2,,2,4,3,3,1,1
3,,0,23,3,1,1,1,1,1,1,2,,,2,1,,3,1,1
3,,1,23,15,1,2,1,1,1,1,2,2,,2,1,3,1,1,2
3,,1,1,5,2,2,1,1,1,1,2,,,2,1,3,3,1,2
3,,1,1,5,2,2,1,2,1,1,2,,,2,1,3,3,1,2
2,1,3,1,5,1,2,1,1,1,1,,2,,2,1,3,2,1,1
3,1,1,23,3,1,2,1,1,1,1,2,,,2,4,3,4,1,1
3,,1,23,2,1,2,1,2,2,1,2,2,,2,3,2,2,1,1
3,1,1,,1,1,2,2,1,1,2,2,,2,2,1,3,2,1,2
3,,1,19,7,2,2,1,1,1,1,2,2,,2,4,2,3,1,1
3,,1,1,10,2,2,1,1,1,1,2,2,,2,1,1,2,1,2
3,,1,5,23,1,2,1,1,1,1,2,2,,2,1,3,2,1,2
3,1,2,1,20,2,1,1,1,1,1,2,2,,2,4,2,1,1,1
3,1,2,1,20,2,2,2,1,1,1,2,2,2,2,3,2,1,1,2
3,1,1,1,12,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2
3,1,1,16,37,2,1,2,2,2,1,2,,2,2,4,3,1,1,2
3,,2,1,10,1,1,2,1,1,1,2,2,2,2,3,1,2,1,2
1,1,1,23,2,1,1,1,1,1,1,2,2,,2,4,3,2,1,1
2,,1,,1,1,2,1,1,,1,2,,,2,1,3,3,1,1
3,1,5,,10,2,2,2,1,2,1,2,2,2,2,1,3,3,1,2
2,1,1,,1,1,2,1,,1,1,2,,,2,1,1,2,1,1
2,,1,,2,1,2,1,1,1,1,2,,,2,1,3,1,1,1
3,1,0,3,20,1,2,2,2,2,1,2,2,,2,4,2,3,1,1
3,,1,23,1,1,2,1,1,2,1,2,,,2,3,3,2,1,1
1,,3,23,10,2,2,1,1,1,1,2,2,,2,4,2,4,1,1
1,,3,23,10,2,2,1,1,1,1,2,2,,2,1,2,4,1,1
1,,3,23,10,2,2,1,1,1,1,2,2,,2,1,3,4,1,1
3,,1,23,16,2,1,1,1,,1,2,2,,1,3,3,2,1,1
2,,1,,1,1,2,1,1,2,1,2,,,2,3,2,1,1,1
3,1,0,23,20,2,1,1,1,1,1,2,,,2,1,2,4,1,1
3,,0,,1,1,2,2,1,2,1,2,,,2,4,2,2,1,2
1,1,15,4,5,1,1,1,1,1,1,2,2,,1,4,3,4,1,1
3,1,1,26,5,1,2,1,1,,1,,,,2,1,3,4,1,1
1,1,1545,14,160,1,1,1,2,2,1,,,,2,1,3,4,1,1
3,1,5,,10,2,2,1,2,2,1,2,2,,2,4,3,1,2,1
3,1,1,19,9,1,2,2,2,2,1,2,,,2,1,3,1,2,2
3,1,1,,24,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2
3,1,1,23,7,1,2,2,1,1,1,2,,2,2,1,2,4,2,2
3,1,1,,5,1,2,1,1,1,1,,2,,2,4,2,2,2,1
2,3,1,11,30,1,2,2,1,1,1,2,2,2,2,1,2,4,2,2
1,1,1,16,15,2,2,1,1,2,1,2,,,2,1,,4,2,1
1,1,1,16,15,2,2,1,1,2,1,2,,,2,1,1,4,2,1
3,1,2,,20,2,2,1,1,1,1,2,,,2,1,2,4,2,1
3,1,2,,20,2,2,1,1,1,1,2,,,2,1,2,4,2,1
1,2,1,13,30,1,2,2,2,2,1,,,,2,1,3,3,2,1
3,1,1,,32,1,2,2,1,,1,2,,,2,4,3,2,2,1
3,,1,19,20,1,2,2,1,1,1,2,2,2,2,4,1,3,2,2
3,2,1,,3,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2
3,,1,13,20,2,1,2,2,2,1,2,2,,1,2,3,3,2,2
2,1,1,1,15,1,2,1,1,1,1,2,,,2,1,3,4,2,1
3,1,1,14,10,1,1,1,1,1,1,2,2,,2,1,2,4,2,1
3,3,0,1,10,1,2,2,2,2,1,2,,2,2,1,2,2,2,2
3,,1,1,5,1,1,1,1,,1,2,2,,2,1,3,4,2,1
3,3,1,,10,2,1,1,1,1,1,2,,,2,1,3,4,2,1
3,3,1,,10,2,1,1,1,1,1,2,,,2,1,3,4,2,1
3,3,1,,10,2,1,1,1,1,1,2,,,2,1,3,4,2,1
3,3,1,,10,2,1,1,1,1,1,2,,,2,1,3,4,2,1
3,3,1,,10,2,1,1,1,1,1,2,,,2,1,3,4,2,1
2,3,1,11,10,1,1,2,1,1,1,2,,2,2,2,2,2,2,2
3,2,1,23,1,1,1,1,1,2,1,2,,,2,2,3,3,2,1
2,3,3,11,7,1,2,2,1,1,1,2,,2,2,1,2,4,2,2
1,3,1,,10,1,2,1,1,1,1,2,2,,2,1,2,3,2,1
3,1,1,1,45,2,2,1,1,,1,2,2,,1,1,2,2,2,1
3,1,0,19,30,2,2,2,1,1,1,2,2,2,2,2,2,3,2,2
3,1,0,19,30,2,2,2,1,1,1,2,2,2,2,1,2,3,2,2
3,1,1,,15,1,2,1,2,2,1,2,2,,1,1,1,3,2,1
3,1,1,19,9,2,1,2,1,1,1,2,2,2,2,1,3,2,2,2
3,1,1,19,9,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2
3,1,0,14,19,2,2,2,2,2,1,2,2,,2,1,2,3,2,2
3,,3,13,10,1,1,1,1,1,1,2,2,,2,1,2,2,2,1
3,1,1,18,8,1,1,2,1,1,1,2,,2,2,2,3,1,2,2
3,1,1,,4,1,2,1,2,2,1,2,,,2,3,3,2,2,1
2,,1,19,16,2,1,1,1,1,1,2,,,2,5,2,1,2,1
2,,1,19,16,2,2,1,1,1,1,,,,2,4,3,1,2,1
3,1,0,13,5,2,1,1,1,1,1,2,2,,2,3,2,1,2,1
3,1,0,13,5,2,1,1,2,1,1,2,2,,2,1,2,1,2,1
3,1,0,13,5,2,1,1,1,1,1,2,2,,2,1,2,1,2,1
3,1,2,,5,2,2,2,2,2,1,2,,,2,1,2,3,2,1
3,,1,19,5,2,1,2,1,1,1,2,,2,2,3,2,1,2,2
3,,1,19,5,2,1,2,1,1,1,2,,2,1,2,2,1,2,2
2,,6,,40,2,2,2,1,1,1,2,,2,2,1,1,4,2,2
3,3,1,1,7,2,2,1,1,1,1,2,2,,2,1,1,4,2,1
3,3,1,1,7,2,2,1,1,1,1,2,2,,2,1,2,4,2,1
3,,1,23,2,1,2,2,1,,1,2,2,2,2,1,1,3,2,2
1,,1,23,21,2,1,1,1,1,1,2,2,,2,5,3,4,2,1
1,,1,23,21,2,1,1,1,1,1,2,,,2,2,2,4,2,1
3,2,1,23,10,2,1,2,1,1,1,2,2,2,2,4,3,1,2,2
3,,1,19,10,1,1,1,,,1,2,,,2,3,,3,2,1
3,1,2,3,14,1,1,1,1,1,1,2,2,,2,1,2,3,2,1
3,1,1,5,2,1,1,1,1,1,1,2,2,,2,1,3,3,2,1
3,1,1,1,10,1,2,1,1,1,1,,2,,2,1,3,1,2,1
1,1,1,1,5,1,1,1,1,1,1,2,2,,2,1,3,3,2,1
3,,1,,30,2,2,1,2,2,1,2,,,2,1,2,1,2,1
3,1,1,23,7,1,2,2,2,2,1,2,,,2,1,3,2,2,2
3,,2,18,20,1,1,1,1,2,1,2,2,,2,1,2,3,2,1
3,1,1,19,3,1,1,1,1,2,1,2,,,2,1,2,3,2,1
3,,0,,2,1,1,2,2,2,1,2,,,1,1,2,1,2,1
2,1,1,,1,1,2,1,1,1,1,2,,,2,1,2,1,2,1
1,1,1,1,3,1,1,1,1,1,1,2,,,2,1,2,3,2,1
3,1,1,1,15,1,1,2,1,1,1,2,,2,2,1,2,3,2,2
3,,1,14,30,1,2,2,1,1,1,2,2,2,2,1,3,3,2,2
2,1,2,,10,1,2,1,2,2,1,2,,,2,2,2,1,2,1
3,1,1,19,10,1,1,1,1,1,1,2,2,,1,2,3,4,2,1
3,1,1,1,5,1,1,2,1,1,1,2,2,2,1,2,1,3,2,2
3,,1,23,10,2,1,1,1,2,1,2,2,,2,4,3,4,2,2
3,,1,23,10,2,1,2,1,1,1,2,2,2,1,2,3,4,2,2
3,,1,23,10,2,2,2,1,1,1,2,,2,2,4,2,4,2,2
3,,1,23,10,2,1,2,1,1,1,2,2,2,2,2,3,4,2,2
1,,0,5,45,2,1,1,1,1,1,2,,,2,2,3,1,2,1
3,1,1,1,8,1,1,1,1,1,1,2,2,,2,1,2,2,2,1
3,1,8,23,13,1,2,1,1,1,1,2,2,,2,1,3,4,2,1
3,,0,,15,1,2,2,2,2,2,2,,,2,1,3,3,2,1
2,,10,14,18,2,1,1,1,1,1,2,2,,2,1,3,3,2,1
3,1,5,,12,2,1,1,1,,1,2,2,,1,1,2,1,2,1
2,1,5,,12,2,1,1,1,,1,2,2,,1,1,3,1,2,1
3,3,1,,10,2,2,2,2,2,1,2,,,1,1,1,2,2,2
3,2,0,19,1,1,2,2,1,1,1,2,,2,2,1,2,1,2,2
3,,1,5,3,1,1,1,1,,1,2,2,,1,1,2,2,2,2
2,,2,14,6,1,1,2,1,1,1,2,,2,2,1,3,3,2,2
1,1,1,19,40,1,1,2,1,1,1,2,,,1,2,3,1,2,1
3,1,1,3,5,1,2,2,1,,1,2,2,2,2,1,3,2,2,2
1,,10,1,10,1,1,1,1,1,1,,,,1,1,2,3,2,1
3,1,1,,18,2,2,2,2,2,1,2,,2,2,1,3,2,2,2
1,1,2,1,30,2,1,1,1,1,1,2,,,1,1,3,4,2,1
3,1,1,5,60,1,1,1,1,1,1,2,2,,1,1,2,1,2,1
1,2,1,13,3,1,1,2,2,2,1,2,,,2,1,2,2,2,1
3,,1,,3,1,2,1,1,1,1,2,,,2,1,2,2,2,1
1,,1,3,25,2,2,2,2,2,1,2,,,2,1,2,2,2,1
1,,0,26,15,1,2,2,,,1,2,,2,2,1,3,4,2,2
3,,0,,1,1,2,1,1,1,1,2,2,,2,1,2,1,2,2
3,1,1,23,5,2,2,2,2,2,2,2,2,,2,1,3,3,2,2
2,1,1,,9,1,2,1,1,1,1,,2,,2,1,3,1,2,1
1,,1,1,3,1,1,1,1,,1,2,,,2,1,2,1,2,1
3,1,1,23,10,2,2,2,1,1,1,2,,2,2,1,2,1,2,2
1,1,1,23,15,1,1,2,1,1,1,,,2,2,1,2,2,2,1
3,1,2,3,20,2,2,2,2,2,1,2,2,,2,1,2,2,2,2
3,1,2,26,10,1,1,1,1,1,1,2,2,,2,1,3,4,2,1
3,,1,23,8,2,2,1,1,1,1,,2,,2,1,2,3,2,1
1,1,1,14,5,1,2,2,1,1,1,2,,2,2,2,1,4,2,2
3,1,1,26,10,2,2,2,1,1,1,2,,2,2,4,2,4,2,2
1,1,1,1,10,1,1,2,1,,2,2,2,2,2,4,2,3,2,2
1,1,5,1,8,1,2,2,1,1,2,,,2,2,4,3,4,2,2
2,,1,16,40,2,2,1,1,1,1,2,,,2,4,2,2,2,1
2,,1,26,15,1,2,2,2,2,1,2,,2,2,4,3,3,2,2
1,1,10,1,10,1,1,1,1,1,1,,,,1,4,3,3,2,1
1,1,2,21,12,1,1,1,1,1,1,2,2,,2,1,2,3,2,1
1,1,1,23,3,2,2,1,1,1,1,2,,2,2,1,2,3,2,1
3,1,1,,50,1,2,1,1,1,1,2,2,,2,1,2,2,2,1
3,1,1,1,5,1,1,1,1,1,1,2,2,,1,1,2,2,2,1
3,1,1,1,5,1,1,1,1,1,1,2,2,,1,1,2,2,2,1
2,3,2,1,30,1,2,2,1,2,1,2,2,2,2,1,3,2,2,1
3,1,3,26,5,1,1,2,1,1,1,,,2,2,1,5,1,2,2
2,,1,,10,1,2,1,1,1,1,,,,2,1,3,4,2,1
3,1,1,1,15,1,1,2,2,2,1,2,,,1,1,3,3,2,1
3,3,1,,2,1,2,1,1,1,1,2,,,2,1,3,3,2,1
1,3,1,1,9,1,2,2,1,1,1,2,2,2,1,1,1,3,2,2
3,1,1,22,3,1,2,1,1,2,1,2,,,2,1,2,2,2,1
3,,1,1,20,2,2,1,1,,1,2,2,,2,,3,4,2,1
3,1,9,1,16,1,2,1,1,1,1,2,2,,2,5,3,2,2,2
2,,1,,5,1,2,2,1,1,1,2,,2,2,4,3,2,2,1
2,,1,,12,1,2,2,1,1,1,2,,,2,1,2,2,2,1
1,3,1,,5,1,2,1,1,1,1,2,,,2,4,3,3,2,1
3,1,1,23,20,1,2,2,1,1,2,2,,,2,3,2,1,2,2
3,1,1,,1,1,2,1,,,1,2,,,2,1,1,3,2,1
3,,0,,15,1,2,1,2,2,1,2,2,,2,1,2,1,2,1
3,3,5,1,10,1,1,1,1,1,1,2,2,,2,4,3,,2,1
3,3,1,,5,2,2,1,1,1,1,2,2,,2,1,1,3,2,1
3,3,1,,5,2,2,1,1,1,1,2,2,,2,1,3,3,2,1
2,,1,8,1,2,2,1,1,1,1,2,,,2,1,1,2,2,1
3,1,1,13,7,1,1,1,1,1,1,2,,,2,1,3,4,2,1
2,,1,,5,2,2,1,1,1,1,2,,,2,1,3,3,2,1
3,,2,,5,1,2,1,2,2,1,2,2,,2,3,3,1,2,1
2,,1,,5,2,2,2,1,1,1,2,,,2,1,3,3,2,1
2,,2,,8,1,2,1,1,,1,2,,,2,1,2,2,2,1
2,1,1,,2,1,2,2,1,2,1,2,2,,2,4,3,3,2,1
3,1,1,3,30,1,1,1,1,1,1,2,2,,2,1,3,3,2,1
2,,0,14,30,1,1,1,1,1,1,2,,,2,2,3,3,2,1
3,1,1,,4,1,2,2,1,1,2,2,2,2,2,4,3,2,2,2
1,1,5,1,10,1,2,1,1,1,1,,,,1,1,1,2,2,1
3,1,1,1,5,2,1,1,1,1,1,2,2,,2,3,3,2,2,1
3,1,1,1,5,2,1,1,1,1,1,2,2,,2,3,3,2,2,1
3,,1,,5,1,2,1,1,1,1,2,2,,2,1,2,1,2,1
1,3,1,23,5,1,2,1,1,1,1,2,,,2,4,3,2,2,1
2,3,2,11,5,1,2,2,1,1,1,2,,2,1,4,3,2,2,2
3,,0,1,5,1,2,1,1,1,1,2,2,,2,1,2,4,2,1
3,1,1,26,40,1,2,1,1,1,1,,2,,2,1,3,1,2,1
3,,1,14,9,1,2,2,1,,1,2,2,2,2,1,3,1,2,2
3,1,1,26,10,1,1,1,1,1,1,2,2,,1,3,1,2,2,1
1,,1,18,10,1,1,2,2,2,1,2,,,2,4,3,1,2,1
3,1,1,,27,1,2,1,1,2,1,2,2,,2,4,1,4,2,1
1,1,8,13,1,1,1,2,1,1,1,2,2,2,2,1,3,3,2,2
3,1,1,3,4,1,1,1,1,1,1,2,,,2,1,2,4,2,2
2,1,1,19,1,1,1,2,1,1,1,2,,2,2,1,3,3,2,2
2,,1,8,5,1,2,1,1,1,1,2,,,2,1,3,3,2,1
2,1,1,,5,1,2,1,1,,1,2,,,2,1,3,3,2,1
3,3,0,16,15,1,1,1,1,1,1,2,2,,2,1,2,4,2,2
3,1,1,,1,1,2,1,1,1,1,2,2,,2,1,3,4,2,1
3,1,1,19,10,1,1,1,1,1,1,2,,,2,1,3,4,2,2
2,1,1,,1,1,2,1,1,1,1,2,,,2,1,2,4,2,1
3,1,1,,2,1,2,1,1,1,1,2,2,,2,1,2,4,2,1
2,1,1,,1,1,2,1,1,1,1,2,2,,2,1,4,4,2,1
2,1,1,,2,2,2,2,1,1,1,2,,,2,1,3,4,2,1
3,1,0,5,2,1,1,2,1,1,1,2,,2,2,1,1,3,2,2
3,1,0,25,40,1,1,1,2,1,1,,,,1,1,1,3,2,1
2,3,1,9,7,2,1,1,1,1,1,2,,,1,2,3,1,2,1
1,1,1,19,38,1,1,1,1,1,1,2,,,2,2,1,1,2,1
3,1,1,23,6,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2
3,1,1,23,6,2,2,2,1,1,1,2,2,2,1,1,3,1,2,2
3,1,1,,4,1,2,2,2,2,1,2,,,2,4,3,1,2,1
2,1,1,3,12,1,2,1,1,1,2,2,,,2,1,3,3,2,1
2,,1,,2,1,2,1,1,1,1,2,,,2,1,2,4,2,1
3,1,1,1,1,1,2,2,1,1,1,,2,,2,1,3,2,2,2
3,1,1,,10,2,2,1,1,1,2,2,2,,2,3,3,4,2,1
3,1,1,,10,2,2,1,1,1,2,2,2,,2,3,3,4,2,1
3,1,1,,10,2,2,1,1,1,2,2,2,,2,4,3,4,2,1
3,,1,,10,1,1,1,1,1,1,2,,,2,1,3,3,2,1
3,3,1,,5,1,2,1,1,1,1,2,,,2,1,2,2,2,1
2,,4,1,3,1,2,1,1,1,1,2,,,2,1,2,3,2,1
3,2,0,26,15,1,2,2,1,1,1,2,,,2,4,1,1,2,1
3,1,1,,10,2,2,1,2,2,1,2,2,,1,1,3,2,2,1
3,1,1,23,5,1,2,1,1,1,1,2,,,2,1,3,1,2,1
3,1,1,,10,1,2,2,1,,2,,2,2,2,1,2,1,2,2
3,3,1,1,8,1,1,2,1,1,1,,,2,2,1,2,4,2,2
1,,3,23,5,1,1,1,1,1,1,2,,,2,1,2,4,2,1
1,,1,25,4,1,2,1,1,1,1,,,,2,1,3,2,2,1
2,,30,,1,1,2,2,1,1,1,2,2,,2,1,3,3,2,1
2,1,1,1,5,1,2,1,1,1,1,,,,2,1,1,1,2,1
1,1,5,1,163,1,2,1,1,1,1,2,2,,2,1,3,2,2,1
3,1,0,25,20,1,1,1,1,,1,,,,1,1,3,3,2,1
2,3,1,26,20,1,2,1,1,1,1,,,,2,1,3,1,2,1
1,,1,1,5,1,1,1,1,1,1,,,,1,1,2,2,2,1
3,1,1,23,5,1,1,1,1,,1,2,2,,1,1,1,2,2,1
2,3,10,,8,1,2,2,1,1,1,2,2,,2,1,3,4,2,2
2,1,2,,3,1,2,2,1,1,1,2,,2,2,1,3,3,2,2
3,2,0,26,13,1,1,2,1,1,1,2,2,2,2,1,3,4,2,2
3,1,5,,5,1,2,1,1,2,1,2,2,,2,1,2,4,2,1
2,,1,3,30,2,1,1,1,,1,2,,,2,1,3,1,2,2
1,,1,16,5,1,2,2,1,1,1,2,,2,2,1,2,4,2,2
3,,1,3,40,2,1,1,1,1,1,2,2,,2,4,3,2,2,1
3,,1,1,10,1,1,2,1,,1,2,,2,1,1,3,1,2,2
1,1,2,23,10,1,2,2,2,2,1,2,,,2,1,2,3,2,1
3,3,1,1,3,1,1,1,1,1,1,2,,,2,1,2,2,2,1
3,1,1,1,40,1,2,2,1,1,1,,,,2,4,2,1,2,1
1,1,1,23,10,2,2,2,1,1,1,2,,,2,4,2,2,2,1
3,1,1,13,10,1,2,1,1,1,1,2,2,,2,1,3,3,2,1
3,,1,19,10,1,2,2,1,1,1,2,2,2,2,4,3,1,2,2
1,1,1,,25,2,2,1,1,2,1,2,2,,2,1,3,1,2,1
1,1,1,,25,2,2,1,1,2,1,2,2,,2,1,3,1,2,1
1,1,1,1,32,1,2,1,1,2,1,2,,,2,4,2,1,2,2
1,1,1,19,15,2,2,2,2,2,1,,,,2,1,2,3,2,1
1,2,3,13,0,1,1,1,1,1,1,,,,2,2,1,3,2,1
3,1,2,19,30,1,2,1,1,1,1,2,,,2,4,3,3,2,2
3,,10,,20,1,2,2,1,2,2,2,2,2,2,1,3,3,2,2
3,,2,13,10,2,1,1,1,1,1,,,,2,1,3,1,2,1
3,,2,13,10,2,1,1,1,1,1,,,,2,3,3,1,2,1
3,,10,26,10,2,2,1,1,1,1,2,2,,2,1,3,2,2,2
3,,5,26,10,2,2,1,1,1,1,2,2,,2,1,2,2,2,1
3,3,1,1,5,2,1,1,1,2,1,2,2,,2,1,3,2,2,1
3,3,1,1,5,2,1,1,1,1,1,2,2,,2,3,3,2,2,1
3,3,0,1,1,1,1,1,1,1,1,2,2,,2,1,3,2,2,1
1,1,10,,5,1,2,1,1,1,1,2,2,,2,1,2,4,2,1
3,1,2,,5,1,2,1,1,1,1,2,,,2,1,1,3,2,1
1,1,1,,3,2,2,1,1,1,1,2,,,2,1,3,1,2,1
1,1,1,,3,2,2,1,1,1,1,2,,,2,1,3,1,2,1
3,3,1,,5,1,2,1,2,2,1,2,,,2,1,2,3,2,1
1,,30,,10,1,2,2,1,1,2,2,,2,2,1,1,4,2,2
3,1,1,,5,1,2,1,1,1,1,2,,,2,1,2,4,2,1
3,,2,11,30,1,2,1,1,1,1,2,,,2,4,3,2,2,2
2,3,1,26,5,1,1,1,1,1,1,,,,2,1,2,3,2,1
1,1,3,4,21,1,1,1,1,1,1,2,2,,2,1,4,2,2,1
3,1,1,1,14,2,1,2,1,1,1,2,2,2,2,1,3,2,2,2
2,3,1,26,5,1,1,2,1,1,1,2,,2,2,1,3,2,2,1
